track_id,eventID,momentum,nSciFiHits,scifi_x,scifi_z,scifi_dxdy,scifi_slope_dxdz,scifi_slope_dydz,x_position,y_position,nUTHits,ut_x_max,ut_x_min,ut_y_begin,ut_y_end,ut_z_position,isDownstreamTrack
20,504471,13880.02227768618,0,"[350.1099853515625, 335.80377197265625, 362.3749084472656, 347.8599853515625, 341.6399841308594, 326.03662109375, 354.72076416015625, 338.7649841308594, 331.2649841308594, 314.6482849121094, 345.5910339355469, 328.4100036621094]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.07206669449806213,0.019665056839585304,174.795166015625,46.21954345703125,4,"[172.1154327392578, 180.2246856689453, 198.30865478515625, 197.32574462890625]","[172.1154327392578, 171.7357177734375, 189.81968688964844, 197.32574462890625]","[-0.9000007510185242, -3.4962685108184814, -4.463428974151611, -0.9000007510185242]","[96.5, 93.53309631347656, 92.56593322753906, 96.5]","[2313.153564453125, 2368.153564453125, 2608.153564453125, 2663.153564453125]",True
21,504471,11151.07612046694,0,"[365.7149963378906, 363.0022888183594, 392.5647888183594, 389.80999755859375, 445.46002197265625, 442.18359375, 473.8792419433594, 470.56500244140625, 524.2409057617188, 557.7433471679688, 553.8599853515625]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.099609375, 8717.900390625, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.012553279288113115,0.01529120746999979,25.739980697631836,37.044979095458984,4,"[25.413076400756836, 26.847885131835938, 32.29108428955078, 29.6273250579834]","[25.413076400756836, 22.524959564208984, 27.968158721923828, 29.6273250579834]","[-0.8999992609024048, -2.8584437370300293, 1.9059947729110718, -0.8999992609024048]","[48.70000076293945, 46.55281066894531, 51.3172492980957, 48.70000076293945]","[2321.846435546875, 2376.846435546875, 2601.846435546875, 2656.846435546875]",True
22,504471,9427.137458642783,0,"[383.68499755859375, 364.8643798828125, 430.6396789550781, 411.2900085449219, 474.44000244140625, 453.44647216796875, 524.2409057617188, 503.1400146484375, 568.4649658203125, 545.1002197265625, 621.134521484375, 597.5599975585938]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.008223053067922592,0.040617380291223526,14.852960586547852,94.95077514648438,4,"[14.643325805664062, 23.392807006835938, 17.70832061767578, 17.359176635742188]","[14.643325805664062, 14.903837203979492, 9.219351768493652, 17.359176635742188]","[46.900001525878906, 93.77349090576172, 96.59534454345703, 94.69999694824219]","[96.5, 190.8028564453125, 193.6247100830078, 192.10000610351562]","[2328.153564453125, 2376.846435546875, 2601.846435546875, 2656.846435546875]",True
23,504471,9498.331246596359,0,"[510.6100158691406, 511.7232360839844, 540.4575805664062, 541.3900146484375, 611.9149780273438, 612.7576904296875, 642.8220825195312, 643.614990234375, 716.3599853515625, 716.7232666015625, 748.3235473632812, 748.6849975585938]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.024864481762051582,0.012668621726334095,53.45322036743164,30.172317504882812,4,"[52.760074615478516, 55.30363464355469, 62.23953628540039, 61.09492492675781]","[52.760074615478516, 50.980712890625, 57.91661071777344, 61.09492492675781]","[-0.8999992609024048, -5.347999572753906, 4.526144981384277, -0.8999992609024048]","[48.70000076293945, 44.063255310058594, 53.937400817871094, 48.70000076293945]","[2321.846435546875, 2376.846435546875, 2601.846435546875, 2656.846435546875]",True
24,504471,13664.81976816558,0,"[537.6400146484375, 535.9403686523438, 565.7738647460938, 563.8599853515625, 623.760009765625, 621.260009765625, 653.2066040039062, 650.7099609375, 712.1399536132812, 708.8483276367188, 742.6770629882812, 739.3399658203125]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.040365371853113174,0.015176636166870596,92.64179992675781,35.577762603759766,4,"[91.53117370605469, 94.1137924194336, 106.22608947753906, 104.69892883300781]","[91.53117370605469, 89.79086303710938, 97.73712158203125, 104.69892883300781]","[-0.8999992609024048, -8.743448257446289, -4.059455871582031, -0.9000007510185242]","[48.70000076293945, 40.667808532714844, 92.96990966796875, 96.5]","[2321.846435546875, 2376.846435546875, 2593.153564453125, 2648.153564453125]",True
25,504471,6003.754885929099,0,"[610.0399780273438, 565.0210571289062, 700.3158569335938, 654.7099609375, 757.1849975585938, 707.3425903320312, 852.9165649414062, 803.239990234375, 908.5900268554688, 854.0458374023438, 1010.29541015625, 955.385009765625]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.012745311483740807,0.08620034903287888,20.16645622253418,203.05819702148438,4,"[19.935152053833008, 27.57392692565918, 26.216333389282227, 24.238645553588867]","[19.935152053833008, 19.084957122802734, 17.72736358642578, 24.238645553588867]","[190.3000030517578, 189.37286376953125, 193.30487060546875, 190.3000030517578]","[287.70001220703125, 286.4022216796875, 290.334228515625, 287.70001220703125]","[2328.153564453125, 2383.153564453125, 2608.153564453125, 2663.153564453125]",True
26,504471,4961.854137129017,0,"[628.135009765625, 624.64794921875, 682.2972412109375, 678.81494140625, 790.2781982421875, 852.9165649414062, 847.6600341796875, 967.864990234375, 961.680419921875, 1028.1884765625, 1021.4100341796875]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8577.8984375, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.003202298888936639,0.02969038859009743,-9.522110939025879,42.796241760253906,4,"[-9.586224555969238, -8.93625545501709, -8.498744010925293, -8.556074142456055]","[-9.586224555969238, -13.259180068969727, -12.82166862487793, -8.556074142456055]","[-0.8999992609024048, 0.24091902375221252, 46.351280212402344, 46.900001525878906]","[48.70000076293945, 49.65217590332031, 95.76253509521484, 96.5]","[2313.153564453125, 2368.153564453125, 2586.846435546875, 2641.846435546875]",True
27,504471,5015.294995373297,0,"[694.9099731445312, 679.9132080078125, 761.970458984375, 746.9349975585938, 866.7650146484375, 849.6541748046875, 937.869873046875, 920.8099975585938, 1044.2349853515625, 1024.5697021484375, 1118.9539794921875, 1099.090087890625]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8984375, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.011435753665864468,0.04634302854537964,13.822237968444824,108.27127075195312,4,"[13.519525527954102, 21.247053146362305, 18.73455047607422, 17.359176635742188]","[13.519525527954102, 12.75808334350586, 10.245580673217773, 17.359176635742188]","[94.69999694824219, 93.96121978759766, 96.68512725830078, 94.69999694824219]","[192.10000610351562, 190.99058532714844, 193.71449279785156, 192.10000610351562]","[2321.846435546875, 2376.846435546875, 2601.846435546875, 2656.846435546875]",True
28,504471,6043.089059999661,0,"[713.6099853515625, 678.532958984375, 741.7987060546875, 706.1399536132812, 687.2849731445312, 648.844970703125, 716.8487548828125, 678.18994140625, 656.7099609375, 615.1417846679688, 688.66650390625, 646.739990234375]","[7826.09912109375, 7895.8994140625, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.15569259226322174,0.04692768305540085,369.2905578613281,113.08279418945312,4,"[362.5246276855469, 377.7235412597656, 411.2707824707031, 417.046142578125]","[362.5246276855469, 369.23455810546875, 402.78179931640625, 417.046142578125]","[94.69999694824219, 91.8828353881836, 93.335693359375, 94.69999694824219]","[192.10000610351562, 188.91220092773438, 190.3650665283203, 192.10000610351562]","[2306.846435546875, 2361.846435546875, 2601.846435546875, 2656.846435546875]",True
29,504471,14782.260450268672,0,"[723.6099853515625, 677.7800903320312, 800.5473022460938, 754.5599975585938, 823.9600219726562, 773.4943237304688, 906.1742553710938, 855.0350341796875, 926.2900390625, 870.9652709960938, 1013.4022827148438, 957.760009765625]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.06537357717752457,0.08103124797344208,152.61001586914062,189.9066162109375,5,"[149.82672119140625, 162.0430908203125, 153.4771728515625, 169.8416748046875, 172.17434692382812]","[149.82672119140625, 153.5541229248047, 144.98818969726562, 161.3527069091797, 172.17434692382812]","[94.69999694824219, 190.02476501464844, 94.80901336669922, 193.43653869628906, 190.3000030517578]","[192.10000610351562, 287.05413818359375, 191.83837890625, 290.4659118652344, 287.70001220703125]","[2306.846435546875, 2368.153564453125, 2361.846435546875, 2593.153564453125, 2648.153564453125]",True
30,504471,9652.182627090731,0,"[833.1900024414062, 828.3731689453125, 843.410400390625, 838.6900024414062, 849.9100341796875, 844.4142456054688, 860.1942749023438, 855.0350341796875, 864.5150146484375, 858.3120727539062, 874.9805297851562, 868.7650146484375]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.14593982696533203,0.009349273517727852,348.68621826171875,23.305347442626953,4,"[343.295166015625, 357.5617980957031, 389.0025329589844, 394.3828430175781]","[343.295166015625, 349.07281494140625, 380.5135803222656, 394.3828430175781]","[-0.9000007510185242, -2.318420171737671, -4.577698707580566, -0.9000007510185242]","[96.5, 94.71094512939453, 92.45166778564453, 96.5]","[2313.153564453125, 2368.153564453125, 2608.153564453125, 2663.153564453125]",True
31,504471,5970.754785437399,0,"[927.4150390625, 888.0000610351562, 1020.805419921875, 980.9600219726562, 1102.965087890625, 1059.1513671875, 1202.1505126953125, 1158.010009765625, 1283.1849365234375, 1234.975341796875, 1387.7015380859375, 1338.864990234375]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.05236374959349632,0.08226475864648819,113.80918884277344,196.0255126953125,5,"[111.8510513305664, 111.61632537841797, 122.8597640991211, 128.79249572753906, 129.46995544433594]","[111.8510513305664, 111.61632537841797, 114.37079620361328, 120.30352020263672, 129.46995544433594]","[190.3000030517578, 94.69999694824219, 193.45286560058594, 189.84519958496094, 190.3000030517578]","[287.70001220703125, 192.10000610351562, 290.48223876953125, 286.87457275390625, 287.70001220703125]","[2313.153564453125, 2306.846435546875, 2368.153564453125, 2593.153564453125, 2648.153564453125]",True
32,504471,9281.754202230732,0,"[1040.7349853515625, 1039.9833984375, 1087.25830078125, 1086.485107421875, 1190.7100830078125, 1188.9954833984375, 1239.3671875, 1237.2650146484375, 1343.9600830078125, 1341.104248046875, 1394.100830078125, 1391.1400146484375]","[7826.09912109375, 7895.89990234375, 7966.1005859375, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8984375, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.0913904458284378,0.022817812860012054,207.67556762695312,53.17170333862305,4,"[205.6669464111328, 214.66400146484375, 236.5590362548828, 236.28414916992188]","[205.6669464111328, 206.17503356933594, 228.070068359375, 236.28414916992188]","[-0.9000007510185242, 1.96833336353302, -1.1169534921646118, -0.9000007510185242]","[96.5, 98.99769592285156, 95.91241455078125, 96.5]","[2328.153564453125, 2383.153564453125, 2608.153564453125, 2663.153564453125]",True
33,504471,6115.242111059587,0,"[1124.31005859375, 1098.55126953125, 1208.298828125, 1182.2100830078125, 1314.760009765625, 1285.96435546875, 1403.7425537109375, 1374.7850341796875, 1510.2099609375, 1477.4229736328125, 1603.2518310546875, 1570.4849853515625]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.07957883179187775,0.06469222903251648,177.56982421875,150.49932861328125,4,"[174.17572021484375, 181.83963012695312, 204.15721130371094, 202.0082550048828]","[174.17572021484375, 173.3506622314453, 195.66822814941406, 202.0082550048828]","[94.69999694824219, 92.32762145996094, 92.013427734375, 94.69999694824219]","[192.10000610351562, 189.3569793701172, 189.0428009033203, 192.10000610351562]","[2306.846435546875, 2361.846435546875, 2601.846435546875, 2656.846435546875]",True
34,504471,4842.021622553226,0,"[1641.215087890625, 1649.84912109375, 1713.89794921875, 1722.5850830078125, 1908.4100341796875, 1917.342041015625, 1982.7408447265625, 1991.6649169921875, 2182.06005859375, 2191.158935546875, 2257.687255859375, 2266.690185546875]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.13612906634807587,0.023087630048394203,247.6109619140625,38.843360900878906,3,"[244.6576690673828, 286.3778381347656, 288.24163818359375]","[244.6576690673828, 277.88885498046875, 288.24163818359375]","[-0.9000007510185242, 3.241626739501953, -0.9000007510185242]","[96.5, 100.27098846435547, 96.5]","[2328.153564453125, 2608.153564453125, 2648.153564453125]",False
35,504471,2613.1304238840116,0,"[-1664.2900390625, -1796.9168701171875, -1652.838623046875, -1786.7349853515625, -2065.81494140625, -2206.801513671875, -2050.0, -2191.5400390625, -2477.73486328125, -2626.24755859375, -2455.492919921875, -2604.784912109375]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",-0.057197801768779755,0.130807563662529,-49.62099075317383,271.5132751464844,4,"[-47.280948638916016, -48.514259338378906, -61.56251525878906, -66.76014709472656]","[-47.280948638916016, -57.00322723388672, -70.05148315429688, -66.76014709472656]","[190.3000030517578, 195.99838256835938, 281.6217346191406, 285.8999938964844]","[287.70001220703125, 293.0277404785156, 378.6510925292969, 383.29998779296875]","[2306.846435546875, 2361.846435546875, 2593.153564453125, 2648.153564453125]",True
36,504471,7288.0424219902025,0,"[-831.4400024414062, -871.5706787109375, -836.9890747070312, -876.8600463867188, -980.2100219726562, -1023.66943359375, -984.5706176757812, -1027.7650146484375, -1134.7900390625, -1180.0947265625, -1136.8551025390625, -1182.4600830078125]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",-0.05630797892808914,0.03627284988760948,-93.73280334472656,67.65007781982422,4,"[-91.3438720703125, -93.1395034790039, -101.42494201660156, -111.03697204589844]","[-91.3438720703125, -101.62847137451172, -109.91390991210938, -111.03697204589844]","[46.900001525878906, -4.5491838455200195, 2.760113000869751, -0.9000007510185242]","[96.5, 92.48017883300781, 99.78947448730469, 96.5]","[2306.846435546875, 2376.846435546875, 2601.846435546875, 2656.846435546875]",False
37,504471,4308.971183034162,0,"[-505.1400146484375, -536.2947998046875, -557.3599853515625, -677.06494140625, -698.8082275390625, -709.8302001953125, -731.5899658203125, -856.5350341796875, -878.722900390625, -889.6093139648438, -912.06005859375]","[7826.09912109375, 7966.099609375, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.024362551048398018,0.00462513929232955,70.2787094116211,10.523303985595703,4,"[69.52342224121094, 73.7757797241211, 76.97993469238281, 77.67097473144531]","[69.52342224121094, 69.45285034179688, 72.6570053100586, 77.67097473144531]","[-0.8999992609024048, -6.964102268218994, 5.815762042999268, -0.8999992609024048]","[48.70000076293945, 42.44715118408203, 55.22701644897461, 48.70000076293945]","[2321.846435546875, 2376.846435546875, 2601.846435546875, 2656.846435546875]",True
38,504471,14302.258374595898,0,"[-548.8425903320312, -553.8599853515625, -612.0399780273438, -633.4093627929688, -616.5, -637.989990234375, -697.6399536132812, -720.2146606445312, -701.4231567382812, -724.1099853515625]","[7895.89990234375, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",-0.040527500212192535,0.016931209713220596,-91.98681640625,40.09886932373047,4,"[-90.50102233886719, -88.568115234375, -98.5794906616211, -104.42528533935547]","[-90.50102233886719, -97.05708312988281, -107.0684585571289, -104.42528533935547]","[-0.8999992609024048, -4.9491286277771, 3.0090582370758057, -0.9000007510185242]","[48.70000076293945, 92.08023834228516, 100.03842163085938, 96.5]","[2313.153564453125, 2376.846435546875, 2601.846435546875, 2656.846435546875]",True
39,504471,3082.046972691026,0,"[-400.1650085449219, -461.3295593261719, -405.6978759765625, -467.56500244140625, -623.385009765625, -689.3973388671875, -627.386474609375, -694.0349731445312, -856.5350341796875, -927.3278198242188, -858.5410766601562, -929.7900390625]","[7826.09912109375, 7895.89990234375, 7966.1005859375, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.07028447091579437,0.05605220422148705,207.15533447265625,128.6085968017578,4,"[205.1050567626953, 214.7862548828125, 229.15988159179688, 228.6048583984375]","[205.1050567626953, 206.2972869873047, 220.67091369628906, 228.6048583984375]","[94.69999694824219, 97.92281341552734, 94.20088195800781, 94.69999694824219]","[192.10000610351562, 194.95217895507812, 191.23023986816406, 192.10000610351562]","[2321.846435546875, 2376.846435546875, 2601.846435546875, 2656.846435546875]",False
40,504471,4384.354138056018,0,"[-181.63999938964844, -222.2698516845703, -182.82473754882812, -224.3100128173828, -322.5350036621094, -366.22265625, -323.1286315917969, -367.2149963378906, -469.94000244140625, -516.3137817382812, -469.2145690917969, -515.8599853515625]","[7826.09912109375, 7895.89990234375, 7966.10009765625, 8035.90087890625, 8508.099609375, 8577.8994140625, 8648.1005859375, 8717.900390625, 9193.099609375, 9262.8994140625, 9333.1005859375, 9402.900390625]","[-0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0, -0.0, 0.08748923242092133, -0.08748923242092133, -0.0]",0.06491993367671967,0.03795964643359184,164.74472045898438,92.07545471191406,4,"[162.2821807861328, 166.13734436035156, 180.40664672851562, 183.64707946777344]","[162.2821807861328, 157.64837646484375, 171.9176788330078, 183.64707946777344]","[-0.9000007510185242, -2.2637860774993896, 98.39567565917969, 94.69999694824219]","[96.5, 94.76557922363281, 195.425048828125, 192.10000610351562]","[2313.153564453125, 2368.153564453125, 2586.846435546875, 2641.846435546875]",True
